"MouseID","Batch","Tester","TestAge","Weight","score","CFI_norm","CFI","Sex","center_time_secs","periphery_time_secs","corner_time_secs","center_distance_cm","periphery_distance_cm","corner_distance_cm","grooming_number_bouts","grooming_duration_secs","avg_angular_velocity","avg_base_tail_lateral_displacement","avg_limb_duty_factor","avg_nose_lateral_displacement","avg_speed_cm_per_sec","avg_step_length1","avg_step_length2","avg_step_width","avg_stride_length","avg_tip_tail_lateral_displacement","median_angular_velocity","median_base_tail_lateral_displacement","median_limb_duty_factor","median_nose_lateral_displacement","median_speed_cm_per_sec","median_step_length1","median_step_length2","median_step_width","median_stride_length","median_tip_tail_lateral_displacement","stride_count","Distance.cm.sc","angular_velocity_iqr","base_tail_lateral_displacement_iqr","limb_duty_factor_iqr","nose_lateral_displacement_iqr","speed_cm_per_sec_iqr","step_length1_iqr","step_length2_iqr","step_width_iqr","stride_length_iqr","tip_tail_lateral_displacement_iqr","dAC_mean","dAC_median","dB_mean","dB_median","aABC_mean","aABC_median","median_width","median_length","median_rearpaw","rear_count","rears_0_5","dAC_nongait_mean","dAC_nongait_median","dAC_nongait_stdev","dB_nongait_mean","dB_nongait_median","dB_nongait_stdev","aABC_nongait_mean","aABC_nongait_median","aABC_nongait_stdev"
"AgedB6-1438","Batch3","Scorer2",127,39.64,9,0.357142857,10,-1,942.966,2657.102,1002.4668,5693.582,17197.945,5370.047,5,57.4666,-7.962509752,0.199596048,0.56657805,0.165486242,18.2071629,2.219808613,3.055050473,3.060214675,4.604593936,0.536381128,-6.123867349,0.193577651,0.5625,0.12827658,17.66510736,2.135322665,2.886466364,3.140725809,4.79650587,0.503348403,1550,6.041758591,53.14061031,0.097166941,0.155649038,0.121025379,7.483639075,2.027493808,2.586063432,0.580041388,2.849539377,0.363303308,0.674840052,0.675699753,0.4414359,0.390512484,160.092702,163.8765166,3.769058228,6.686528778,2.716615541,213,19,0.705104384,0.714038161,0.10013214,1.23488771,1.236931688,0.359603806,153.3485721,157.8445531,20.95651624
"AgedB6-1427","Batch3","Scorer4",127,36.12,8,0.3125,8.75,-1,11.66667,3588.366,3391.833,109.59613,2421.3579,1483.0548,0,0,-2.557232232,0.15996079,0.71427969,0.135969344,11.62592749,1.973513948,2.703545429,2.617270232,3.680505151,0.364407696,-3.732209451,0.165159111,0.727272727,0.127483292,11.56429166,1.713520182,2.358763938,2.741343942,3.643906986,0.344123285,83,0.618015648,25.69096101,0.091828497,0.157819795,0.080110928,3.019903314,1.573645485,2.700336295,0.622615991,2.982560814,0.282997909,0.776531421,0.786565976,0.303170283,0.25,166.6832532,171.4391104,3.649721527,5.979288673,2.785677655,8,0,0.10371453,0.099985428,0.041170281,0.929348712,0.58309519,2.223009907,161.9491559,169.3555306,19.42624761
"AgedB6-1427","Batch3","Scorer4",127,36.12,8,0.3125,8.75,-1,11.66667,3588.366,3391.833,109.59613,2421.3579,1483.0548,0,0,-2.557232232,0.15996079,0.71427969,0.135969344,11.62592749,1.973513948,2.703545429,2.617270232,3.680505151,0.364407696,-3.732209451,0.165159111,0.727272727,0.127483292,11.56429166,1.713520182,2.358763938,2.741343942,3.643906986,0.344123285,83,0.618015648,25.69096101,0.091828497,0.157819795,0.080110928,3.019903314,1.573645485,2.700336295,0.622615991,2.982560814,0.282997909,0.776531421,0.786565976,0.303170283,0.25,166.6832532,171.4391104,3.649721527,5.979288673,2.716615541,8,0,0.10371453,0.099985428,0.041170281,0.929348712,0.58309519,2.223009907,161.9491559,169.3555306,19.42624761
"AgedB6-1523","Batch3","Scorer2",125,37.64,10,0.392857143,11,1,1001.4664,2598.533,1078.5333,6292.809,15462.603,4916.185,15,130.3333,-5.699616576,0.234722471,0.643436068,0.18060955,16.42024395,2.544066334,2.891917597,3.203984113,4.789455676,0.657037591,-2.995593661,0.226314197,0.646428571,0.127215831,16.04964782,2.622654316,2.785258931,3.322700025,5.05108873,0.641860437,1432,6.014112186,45.40197331,0.097839386,0.145299145,0.14447145,5.799242786,1.513008433,1.512694371,0.539737456,1.967724651,0.340305522,0.681706158,0.688115243,0.403050132,0.35,162.5864886,167.6446401,3.602191925,6.628898621,2.745906044,106,4,0.109671338,0.108071431,0.050951285,1.614515719,1.25,3.330990565,155.1894499,162.8755104,26.79863065
"AgedB6-1525","Batch3","Scorer4",125,29.89,9,0.348214286,9.75,1,930.2999,2669.768,1007.8331,7663.335,19660.62,6229.604,12,146.1333,0.189272161,0.257400601,0.625094125,0.200113919,18.85892906,2.837436468,2.537334368,3.020777811,5.23556901,0.749652353,-0.573576113,0.248736282,0.625,0.146955356,18.48979561,2.963149329,2.57008208,3.060602988,5.3374177,0.722948748,1978,7.377080602,53.54892122,0.093455874,0.125,0.169957616,7.233098152,1.232078132,1.315398772,0.468010677,1.666318438,0.344805177,0.628826682,0.647057529,0.389864337,0.320156212,159.9796494,165.658404,3.285945892,6.373466873,2.62488095,176,2,0.117490377,0.120830083,0.027215851,1.251231055,1.162970335,1.506410756,152.2411349,159.0649963,27.63481901
"AgedB6-1531","Batch3","Scorer4",125,31.5,8,0.321428571,9,1,556.9999,3043.001,1499.5993,5651.232,22788.49,7892.664,11,136.16663,-0.985936841,0.245687312,0.642097167,0.209788475,19.12770612,3.103689909,2.411553534,3.028035636,5.362965355,0.714478254,-3.167891202,0.233112766,0.642857143,0.161468556,18.79551276,3.192176612,2.424848015,3.043742275,5.453925505,0.68588824,2211,7.729102494,50.46684829,0.10493176,0.109090909,0.156483417,7.19963651,1.350469386,1.455175033,0.422903439,1.786775197,0.334295067,0.63951,0.650327428,0.420987091,0.335410197,159.3586006,165.3432489,3.334236145,6.575935745,2.594224354,196,13,0.104941757,0.107403245,0.03445995,1.309406785,1.185326959,2.106603294,150.3369276,158.3007675,30.78988804
"AgedB6-1565","Batch3","Scorer2",122,35.02,10,0.392857143,11,1,1044.7008,2555.3323,941.4999,3592.861,11500.916,3509.0092,23,434.2667,-12.16455924,0.215740716,0.651014571,0.182193677,16.43721114,3.100516902,2.57461167,3.212289621,5.197753363,0.564435515,-7.890799014,0.211362468,0.65,0.136781739,16.05589665,3.105186351,2.678975063,3.282174501,5.575563141,0.542127308,798,4.073708395,39.85049474,0.099314483,0.123376623,0.136150505,6.035874418,1.412346131,1.593188712,0.560627858,2.115069201,0.347050869,0.612668088,0.61014711,0.590681985,0.427200187,149.349308,161.436152,3.517088699,6.369787788,2.729468813,80,4,0.090440765,0.089425293,0.066656318,1.856537288,1.346291202,3.736531148,137.8750194,153.3956513,44.36957711
"AgedB6-0541","Batch3","Scorer2",120,40.53,7.5,0.303571429,8.5,1,709.7997,2890.2,1252.5662,5744.915,17734.95,5680.353,12,134.06677,0.80858986,0.245944714,0.591424157,0.179295508,16.62451959,2.555770358,2.610432278,2.938126217,4.344642139,0.716035975,-0.632632785,0.248027349,0.6,0.134989076,16.23771808,2.594498764,2.545963275,3.064512401,4.757201152,0.70579701,1891,6.621178305,52.67958669,0.099918405,0.166666667,0.134604521,5.596321059,1.628881893,1.762572793,0.516151525,2.767678323,0.417634111,0.669380495,0.685439703,0.378631048,0.320156212,162.1708642,167.4078821,3.451634216,6.16210556,2.545584412,239,25,0.095870189,0.096614017,0.028943725,1.174671333,1.081665383,1.794061032,155.4274112,161.7749249,23.94846535
"AgedB6-0542","Batch3","Scorer2",120,37.31,8.5,0.339285714,9.5,1,964.8,2635.2,878.8995,4485.842,11969.277,3458.809,16,322.76632,-3.323364702,0.247807375,0.664573308,0.189417267,15.38829181,2.588273898,2.565100325,3.044448271,4.677102211,0.7169336,-3.144518106,0.241713997,0.666666667,0.151145328,15.0602152,2.63618956,2.530770721,3.119993146,4.885206132,0.694274204,1140,4.441472892,40.9858159,0.098728585,0.127272727,0.134486735,4.703227153,1.221974959,1.226118428,0.465882186,1.685472531,0.376137079,0.624438801,0.626401189,0.460658536,0.364005495,155.1485489,163.7126366,3.506407928,5.971094131,2.7,115,13,0.098153447,0.099563964,0.027678929,1.292424865,1.217579566,1.086210083,147.4009261,156.9556926,33.27361879
"AgedB6-0543","Batch3","Scorer2",120,34.96,8.5,0.339285714,9.5,1,672.7663,2927.267,1371.5677,4865.939,16504.498,5990.144,11,114.2333,2.587851577,0.26694068,0.627701636,0.197502588,16.63686611,2.541479567,2.770347901,2.91539585,4.72540525,0.835357086,1.862433506,0.263676255,0.636363636,0.158317962,16.40036797,2.604671788,2.663084706,3.007431909,4.959187385,0.830224396,1274,5.898776363,49.11008464,0.096423166,0.144444444,0.147400697,5.164293261,1.567137572,1.449240448,0.449691794,1.8794315,0.464141817,0.657572696,0.668925284,0.37511139,0.335410197,161.7302487,165.4435757,3.331505585,6.095627594,2.529822128,267,23,0.100489229,0.100551665,0.035618234,1.163210267,1.09772492,1.421928567,155.3621052,159.8351676,20.01187199
"AgedB6-0546","Batch3","Scorer2",120,33.15,8.5,0.339285714,9.5,1,772.3338,2827.699,973.2339,6622.623,19857.58,5633.707,7,36.96666,-2.2748351,0.243914132,0.64727302,0.199510372,17.77082732,2.586373914,2.718200998,2.941884794,5.117383788,0.679423458,-1.786054541,0.233440845,0.65,0.15205255,17.56345766,2.673014379,2.78475683,2.978417262,5.224182473,0.648954854,1411,7.150637172,44.81909761,0.102486691,0.1,0.157848447,5.640136054,1.316664137,1.457231624,0.453364885,1.769074165,0.399139454,0.639546891,0.6484657,0.354433121,0.304138127,162.3472147,166.8659777,3.27280407,6.230564117,2.507987241,231,38,0.103208493,0.103565945,0.029485303,1.235220328,1.154339638,1.711240037,156.5742236,162.0728562,21.25250163
"AgedB6-0547","Batch3","Scorer2",120,47.91,6.5,0.267857143,7.5,1,833.4012,2766.597,926.3003,3591.875,11320.086,3229.4791,7,61.86669,-3.428662469,0.214774152,0.558061083,0.133163922,13.41595767,2.706752968,2.469792603,2.950078831,3.866066752,0.686675055,-10.73063953,0.219329943,0.5625,0.105848151,12.90392699,2.800279565,2.402021845,3.115034112,4.203671724,0.690115451,1192,4.208086847,64.07177601,0.112052787,0.142857143,0.090993908,4.258555495,1.799838924,2.117384933,0.92910364,4.495356415,0.423873954,0.71365753,0.719516668,0.472380599,0.427200187,161.2609532,164.9315118,3.837162018,6.970820618,2.785677655,81,13,0.114291474,0.116634458,0.022433684,1.347313642,1.303840481,1.201939585,155.442441,159.7024302,20.4340824
"AgedB6-0528","Batch3","Scorer2",117,35.92,4.5,0.196428571,5.5,1,728.59927,2871.435,731.4329,2878.885,11012.398,3311.6308,10,191.83323,-7.07155377,0.234649139,0.593813438,0.182474763,20.66974246,2.857813404,3.514818432,3.079750157,5.746045826,0.569820413,-7.708104074,0.224566612,0.6,0.137246603,19.93748932,2.940825085,3.40060925,3.202869031,6.072476978,0.53078351,865,4.025273372,47.17917778,0.10115307,0.125,0.138422849,8.045320584,1.571150209,1.327030679,0.535090774,1.869421676,0.36182365,0.628740871,0.612683449,0.467840118,0.403112887,157.5080734,162.1907212,3.62466774,6.145932579,2.778488798,83,17,0.104568487,0.105073947,0.028281027,1.332200092,1.285496013,1.014342356,150.4406386,156.037511,26.8640918
"AgedB6-0532","Batch3","Scorer2",117,33.44,7.5,0.303571429,8.5,1,1007.5327,2592.534,901.734,6119.816,16985.12,5013.666,16,186.73347,-3.527702467,0.222284827,0.548532834,0.208285923,17.23571392,2.678770609,2.590356063,2.977932892,4.629426937,0.645818805,-3.737794232,0.216386974,0.545454545,0.157362373,16.53417741,2.796450715,2.398022936,3.085969178,5.041973976,0.600050597,1513,6.022901316,58.61314733,0.120543193,0.166666667,0.170053999,6.942993485,1.714794222,1.787042309,0.530800494,2.522393769,0.433272491,0.600636354,0.601566582,0.495491751,0.427200187,156.8995943,163.4038798,3.382538986,6.119353485,2.6,162,23,0.09889597,0.100564122,0.027267548,1.34044996,1.300961183,1.005262887,150.1364392,157.6499264,28.10036004
"AgedB6-0534","Batch3","Scorer2",117,25.06,6.5,0.241071429,6.75,1,457.46667,3142.567,1677.2344,2738.537,13095.945,5090.859,15,157.90013,-3.899928303,0.274158361,0.592003539,0.199183493,23.27182242,3.081071922,3.339666656,3.041894323,6.273467695,0.710966016,-3.79108938,0.265285308,0.590909091,0.152130318,22.53787226,3.101705765,3.319129731,3.048634108,6.382695322,0.695358879,899,4.311072165,53.3171285,0.093574961,0.153846154,0.165110978,9.801259091,1.732995029,1.55651894,0.401178927,2.273860322,0.371223886,0.60252812,0.584040727,0.352359887,0.320156212,161.035534,164.646463,3.258835602,5.541199112,2.5,149,29,0.079170292,0.078305812,0.022717109,1.2514978,1.201041215,1.56322161,154.443793,158.24727,20.61919369
"AgedB6-0670","Batch3","Scorer4",114,24.06,5.5,0.196428571,5.5,1,1601.8653,1998.1347,653.6666,5941.32,9877.83,2873.3372,5,46.16667,-6.163106866,0.218992567,0.631230429,0.183992261,17.14920158,2.237473205,2.30103613,2.576351851,4.421765078,0.696558535,-5.170041479,0.209972223,0.636363636,0.130017012,16.43181196,2.247593043,2.313179369,2.591342849,4.424903311,0.672030764,1027,4.220938175,49.56042062,0.083316289,0.1375,0.151535337,6.922834432,1.381587588,1.398212574,0.367636842,1.852627672,0.421091373,0.587801317,0.580727904,0.369659261,0.353553391,162.590003,165.9117168,3.166361427,5.544085693,2.209072203,98,7,0.087186783,0.084081699,0.044759248,1.319093985,1.123610253,2.622045526,156.8470527,161.3854412,20.82812503
"AgedB6-0672","Batch3","Scorer4",114,45.32,6.5,0.267857143,7.5,1,752.3334,2847.699,844.9001,2719.6434,10562.534,3076.0323,6,93.3334,3.645190912,0.204351587,0.560265184,0.138072527,14.30890792,2.433581369,2.499910738,3.181630587,3.816718061,0.580055195,1.969632016,0.204209056,0.571428571,0.106233598,13.48504567,2.42665896,2.462621849,3.311096436,4.275101836,0.569689788,779,3.570002993,62.96330045,0.105216266,0.15,0.10236192,5.046470238,1.725796493,2.073789482,0.677426956,4.368455282,0.382172911,0.680573948,0.676284356,0.432311641,0.353553391,160.0590409,165.3236069,3.703030777,6.435546112,2.906888371,141,13,0.103924161,0.103050707,0.041911082,1.452518039,1.201041215,3.118644007,154.2312875,161.4284703,26.07761393
"AgedB6-0673","Batch3","Scorer4",114,48.85,7.5,0.303571429,8.5,1,1119.167,2480.833,786.8999,3039.529,9334.096,2516.1772,11,199.50003,0.287718496,0.200405405,0.563391912,0.141734049,14.01460109,2.54596751,2.278846,3.209583326,3.343420903,0.573343505,-0.956065681,0.20110106,0.571428571,0.11215739,13.89024295,2.545198703,2.026630976,3.400688831,3.379764757,0.570478335,1127,3.629158632,65.9401975,0.126599755,0.166666667,0.10538113,4.363905419,1.921059002,2.081726206,0.777395961,3.867185541,0.434285351,0.275520646,0.277212494,0.48710464,0.412310563,158.2756796,163.5932279,3.810266113,6.665950012,3.041381265,74,8,0.106952893,0.10683445,0.051268348,1.466124435,1.202081528,2.675103806,150.8223936,157.7594436,28.22407186
"AgedB6-0682","Batch3","Scorer2",114,39.85,8.5,0.339285714,9.5,-1,153.82756,3446.173,2801.1371,521.0735,4310.226,2486.9822,7,73.31042,3.415911212,0.174901022,0.664023341,0.145997684,13.28026287,2.714074012,2.401482879,3.281388959,3.553906974,0.464759654,2.105309674,0.170492898,0.678571429,0.117418671,13.32089567,2.719667352,2.210583653,3.446562048,3.55981445,0.420880288,236,1.346783491,36.23206155,0.10183451,0.166666667,0.109508311,3.638981578,2.409834317,1.900219884,0.622015847,3.769758554,0.347015637,0.671515422,0.666960943,0.564278854,0.509901951,154.2030208,157.121942,3.98465271,6.595108032,3.1,36,4,0.10898502,0.107581199,0.037148488,1.413100102,1.277693234,1.588002537,145.5108062,149.4179634,25.51599236
"AgedB6-0683","Batch3","Scorer2",114,39.95,6.5,0.267857143,7.5,-1,1442.1714,2157.8276,577.20708,4897.89,8934.893,2427.7328,7,147.75859,-2.05998014,0.219598378,0.626198736,0.16465961,16.55776236,2.33934495,2.794896309,3.085237854,4.495725407,0.560963016,0.996924695,0.219189086,0.625,0.125156966,15.97065309,2.342758101,2.874465539,3.211820961,4.808493213,0.538187283,611,3.759912696,46.16234687,0.094119453,0.164285714,0.117344344,6.145620761,1.603368903,2.072417378,0.511130814,2.876118234,0.382872532,0.620877365,0.622036543,0.443374331,0.364005495,159.7038093,165.1789319,3.64724369,6.533825302,2.607680962,110,9,0.107625597,0.108167996,0.03919519,1.402160662,1.280624847,1.850652144,153.8698297,160.7228444,25.26310894
"AgedB6-2054","Batch3","Scorer4",110,55.38,9,0.357142857,10,-1,875.8998,2724.132,1004.7999,3732.142,10009.478,2866.066,3,22.4,-5.23211541,0.137011835,0.536730161,0.131139697,14.25458639,2.350967179,2.30613039,3.304344976,3.42713632,0.463276834,-4.510603524,0.133198287,0.5,0.10807046,13.78378131,2.266629809,1.857375,3.442028629,3.13255225,0.442879958,1097,3.680661415,41.01317053,0.096211591,0.230769231,0.09252842,5.646419963,1.89770785,2.599721943,0.700732482,2.82095725,0.375536282,0.703294055,0.709397012,0.396731431,0.353553391,163.1929872,165.67728,3.943836212,7.121025085,3.052867504,54,5,0.123563687,0.124758447,0.026446957,1.291291892,1.192686044,1.407119914,157.8124382,161.4134754,18.06753242
"AgedB6-2060","Batch3","Scorer2",110,29.25,13,0.464285714,13,-1,94.366644,3505.667,3062.733,1283.6013,7937.9863,3276.8433,9,126.7334,0.800311158,0.173995457,0.577663204,0.171226557,16.95134403,2.567715713,2.877160799,3.025924379,4.380902128,0.647935648,3.024368473,0.155133689,0.590909091,0.137908338,15.71630048,2.344555519,2.569830723,3.143446726,4.547088912,0.525594669,476,2.212191232,38.78298933,0.119759532,0.181818182,0.09896953,6.403239915,2.264507596,2.667009588,0.479163908,2.886013877,0.501003647,0.159683575,0.155884776,0.28480766,0.25,165.6872231,168.9895201,3.859113503,5.242510796,2.83019434,115,10,0.079203513,0.075266992,0.026564296,0.856520277,0.743303437,1.303575551,163.4428602,168.911096,17.13551682
"AgedB6-2061","Batch3","Scorer2",110,36.64,8.5,0.330357143,9.25,-1,502.9333,3097.067,1387.0673,2207.5409,11897.235,3986.084,14,212.86673,-4.713951928,0.204704958,0.60815185,0.164820053,15.59535436,2.264779779,2.760445397,2.89095273,4.160738749,0.594331588,-2.082721443,0.201442004,0.625,0.130815375,15.01603178,2.22885,2.722918267,3.006538382,4.392732248,0.590826709,888,3.750411079,43.03202538,0.097850152,0.2,0.11484529,6.102133955,1.795032791,2.158024277,0.516673916,2.893271071,0.34786034,0.134733926,0.133572615,0.4370768,0.35,158.4849229,165.3476966,3.496269417,6.210096931,2.607680962,128,6,0.092153155,0.089997221,0.046068941,1.42341714,1.171537451,2.239513426,152.388758,160.8898796,29.21669878
"AgedB6-2062","Batch3","Scorer2",110,35.62,10,0.383928571,10.75,-1,2166.7,1433.366733,552.8329,6655.498,7286.59696,2319.8334,25,173.40003,4.224608526,0.208398277,0.575531797,0.205020536,15.93339521,2.385541951,2.273108965,3.14658162,3.999188652,0.575259748,5.202843097,0.198105033,0.571428571,0.161718648,15.39529998,2.361704925,2.107893343,3.224126708,4.204583583,0.546870172,774,3.59017317,59.1220479,0.111398914,0.166666667,0.184008445,6.224777137,2.037671752,2.17775875,0.547884074,2.31124932,0.425143102,0.641841039,0.630304649,0.488441851,0.403112887,157.3989406,163.902357,3.854416275,5.941406059,2.607680962,87,5,0.090597665,0.088790194,0.037600352,1.397684822,1.201041215,2.272398102,149.0803883,157.5957877,29.70509779
"AgedB6-2044","Batch3","Scorer2",109,52.75,6,0.25,7,-1,877.1999,2722.801,1224.2664,2963.1588,9515.014,3115.599,6,85.43337,-6.239900684,0.145172314,0.624273904,0.141292648,13.64779079,2.01721655,2.31344343,3.258391924,3.688031448,0.460653687,-4.381342159,0.143817758,0.625,0.115173791,13.52864586,1.895182743,2.22346936,3.299643887,3.850534786,0.457699619,836,3.253634278,34.41738957,0.078537368,0.164285714,0.102909732,4.54703028,1.642517223,2.119916889,0.485621143,2.726914447,0.297861808,0.686125423,0.68072414,0.49924396,0.430116263,157.2871506,161.7780457,4.041003227,6.53117485,2.973213749,109,1,0.109046728,0.110942313,0.021668135,1.328734509,1.285496013,0.792985975,151.4091115,156.5376649,23.84120365
"AgedB6-2045","Batch3","Scorer2",109,53.95,6.5,0.267857143,7.5,-1,870.8666,2729.134,1050.3997,3701.442,13709.921,4131.385,3,18.2,2.029679292,0.181602467,0.541806389,0.137705667,16.56110619,2.385504783,2.773516646,3.217805066,4.129162551,0.647050739,3.302357391,0.178659408,0.545454545,0.103116909,16.14491725,2.378989315,2.72415,3.39846441,4.438741979,0.643685807,1379,4.562435104,40.31085772,0.091801143,0.198412698,0.102629148,6.389985911,1.834840852,2.207383181,0.65666353,3.768696615,0.416448791,0.701629478,0.697770396,0.414783855,0.353553391,161.7095319,165.1178954,3.847681808,7.017989349,2.961418579,131,20,0.108238547,0.108666793,0.019329706,1.270887589,1.209338662,0.890577128,156.1937802,160.0484093,18.90308875
"AgedB6-2046","Batch3","Scorer2",109,57.73,7,0.285714286,8,-1,446.8,3153.234,1644.234,2382.6695,11644.828,4292.551,2,13.66667,2.286358401,0.168175557,0.609987018,0.132467718,14.95972944,2.475627985,2.426836835,3.301286122,4.09413345,0.668637513,2.910427231,0.167641206,0.625,0.106532023,14.70602568,2.434920976,2.275580501,3.409265703,4.325021314,0.652269899,858,3.644809415,37.76190401,0.091967629,0.192307692,0.09888373,5.087657304,1.916823346,2.194163972,0.552109508,3.343438456,0.437152859,0.728537737,0.720263026,0.450881178,0.380788655,160.4388649,163.902357,3.985280228,6.896365356,3.052867504,144,10,0.115084947,0.115642705,0.025171402,1.274156882,1.188486432,1.268296155,153.7832823,158.3852211,20.8311743
"AgedB6-2048","Batch3","Scorer2",109,50.62,10.5,0.410714286,11.5,-1,580.3103,3019.724,1754.6904,2583.11174,10089.629,3776.692,7,64.44826,-8.398124106,0.140741086,0.579688588,0.162724791,15.08936964,2.058759364,2.573481689,3.322966898,3.769448364,0.408937444,-4.297993519,0.130776904,0.583333333,0.127859882,14.93288509,1.927861235,2.246688441,3.404555745,3.81445734,0.374928693,940,3.377595464,43.72097333,0.088316108,0.166666667,0.116510988,5.718361263,1.771498187,2.533172971,0.626932587,3.208552472,0.316343874,0.651313505,0.648503318,0.417467898,0.353553391,161.0205296,165.1137332,4.122587776,6.418930817,3.130495168,88,3,0.103038611,0.104666631,0.019947299,1.279754723,1.229837388,0.995787139,153.2827999,158.1322038,22.60039659
